gamma,crater_fraction,rms_slope_deg,chi2
370.0,0.65,39.50752024417827,9913.655151820982
370.0,0.66,39.810264290219706,7553.955137374727
370.0,0.67,40.11072337754743,5514.526277233083
370.0,0.68,40.40894847534537,3795.3688883172354
370.0,0.69,40.70498868561572,2396.483296089348
370.0,0.7,40.998891337560465,1317.8698348070182
370.0,0.71,41.290702075916286,559.5288477864658
370.0,0.72,41.58046494370962,121.46068767438044
370.0,0.73,41.86822245985673,3.665716729072762
370.0,0.74,42.15401569199592,206.14430711114977
370.0,0.75,42.43788432490509,728.8968411841005
370.0,0.76,42.71986672482737,1571.9237118251742
370.0,0.77,43.0,2735.225322746944
370.0,0.78,43.27832005765689,4218.80208882997
370.0,0.79,43.554861657752674,6022.654436466993
370.0,0.8,43.829658463635795,8146.782803919111
370.0,0.81,44.10274308987988,10591.187641684419
370.0,0.82,44.374147147465656,13355.869412879494
370.0,0.83,44.64390128649065,16440.828593634596
370.0,0.84,44.912035236570034,19846.06567350242
370.0,0.85,45.17857784507936,23571.58115588181
370.0,0.86,45.443557113378375,27617.375558456315
370.0,0.87,45.70700023114478,31983.449413648672
370.0,0.88,45.96893360893699,36669.803269091455
370.0,0.89,46.22938290909629,41676.437688114966
370.0,0.9,46.488373075090834,47003.353250252636
370.0,0.91,46.74592835939637,52650.55055176509
370.0,0.92,47.00207235000181,58618.030206183204
370.0,0.93,47.25682799562188,64905.79284487136
370.0,0.94,47.51021762969286,71513.83911761131
370.0,0.95,47.76226299322265,78442.16969320815
370.0,0.96,48.01298525656109,85690.78526011837
370.0,0.97,48.26240504015252,93259.68652710169
370.0,0.98,48.51054243432789,101148.8742238977
370.0,0.99,48.75741701819031,109358.3491019278
370.0,1.0,49.00304787764431,117888.11193502382
380.0,0.0,0.0,773821.9954748777
380.0,0.01,4.900304787764432,752134.3896169922
380.0,0.02,6.930077490618269,730755.0322234752
380.0,0.03,8.487576864981019,709683.9233559916
380.0,0.04,9.800609575528863,688921.0630777089
380.0,0.05,10.957414615908949,668466.4514533333
380.0,0.06,12.003246314140272,648320.0885491474
380.0,0.07,12.964987816843836,628481.9744330499
380.0,0.08,13.860154981236539,608952.1091745968
380.0,0.09,14.700914363293293,589730.4928450416
380.0,0.1,15.496124358363613,570817.1255173783
380.0,0.11,16.252472339396768,552212.0072663844
380.0,0.12,16.975153729962038,533915.1381686677
380.0,0.13,17.66830017768634,515926.5183027103
380.0,0.14,18.335261606582495,498246.1477489174
380.0,0.15,18.978798834352112,480874.0265896655
380.0,0.16,19.601219151057727,463810.1549093526
380.0,0.17,20.204474237672684,447054.5327944499
380.0,0.18,20.79023247185481,430607.1603335545
380.0,0.19,21.359933362413685,414468.0376174438
380.0,0.2,21.914829231817897,398637.16473913216
380.0,0.21,22.456017618285017,383114.54179392755
380.0,0.22,22.984466804468497,367900.1688794914
380.0,0.23,23.501036175000905,352994.04609589896
380.0,0.24,24.006492628280544,338396.1735457027
380.0,0.25,24.501523938822157,324106.55133399594
380.0,0.26,24.986749735362988,310125.1795684796
380.0,0.27,25.46273059494306,296452.0583595302
380.0,0.28,25.929975633687672,283087.1878202703
380.0,0.29,26.38894888730173,270030.5680666403
380.0,0.3,26.840074709091443,257282.19921747287
380.0,0.31,27.283742364320137,244842.08139456974
380.0,0.32,27.720309962473078,232710.21472277996
380.0,0.33,28.150107840443013,220886.59933008134
380.0,0.34,28.57344148753451,209371.23534766343
380.0,0.35,28.990594085919405,198164.12291001395
380.0,0.36,29.401828726586587,187265.2621550065
380.0,0.37,29.80739035005445,176674.6532239924
380.0,0.38,30.207507452510978,166392.29626189402
380.0,0.39,30.602393591130962,156418.1914173016
380.0,0.4,30.992248716727225,146752.33884257253
380.0,0.41,31.377260357342664,137394.7386939342
380.0,0.42,31.75760467266784,128345.39113158915
380.0,0.43,32.13344739610802,119604.29631982441
380.0,0.44,32.504944678793535,111171.45442712339
380.0,0.45,32.87224384772684,103046.8656262815
380.0,0.46,33.23548408850701,95230.53009452533
380.0,0.47,33.59479706160449,87722.44801363543
380.0,0.48,33.950307459924076,80522.61957007281
380.0,0.49,34.30213351435102,73631.04495510974
380.0,0.5,34.650387453091355,67047.72436496416
380.0,0.51,34.995175919865545,60772.658000938514
380.0,0.52,35.33660035537268,54805.846069563006
380.0,0.53,35.67475734589251,49147.28878274311
380.0,0.54,36.00973894242082,43796.986357912174
380.0,0.55,36.34163295332621,38754.93901818835
380.0,0.56,36.67052321316499,34021.146992536924
380.0,0.57,36.996489829986025,29595.610515937653
380.0,0.58,37.3196094131925,25478.32982955735
380.0,0.59,37.639955283796944,21669.305180928455
380.0,0.6,37.957597668704224,18168.536824132872
380.0,0.61,38.27260388048098,14976.025019992083
380.0,0.62,38.58503848391491,12091.770036263319
380.0,0.63,38.894963450531506,9515.772147842223
380.0,0.64,39.20243830211545,7248.0316369720795
380.0,0.65,39.50752024417827,5288.548793460017
380.0,0.66,39.810264290219706,3637.3239149002884
380.0,0.67,40.11072337754743,2294.357306905019
380.0,0.68,40.40894847534537,1259.6492833426075
380.0,0.69,40.70498868561572,533.200166584115
380.0,0.7,40.998891337560465,115.01028775790658
380.0,0.71,41.290702075916286,5.079987012946995
380.0,0.72,41.58046494370962,203.40961379092838
380.0,0.73,41.86822245985673,709.999527107693
380.0,0.74,42.15401569199592,1524.8500958442532
380.0,0.75,42.43788432490509,2647.9616990477803
380.0,0.76,42.71986672482737,4079.3347262429606
380.0,0.77,43.0,5818.969577754095
380.0,0.78,43.27832005765689,7866.86666503838
380.0,0.79,43.554861657752674,10223.026411030807
380.0,0.8,43.829658463635795,12887.449250501119
380.0,0.81,44.10274308987988,15860.135630423327
380.0,0.82,44.374147147465656,19141.086010358173
380.0,0.83,44.64390128649065,22730.300862849406
380.0,0.84,44.912035236570034,26627.78067383375
380.0,0.85,45.17857784507936,30833.52594306588
380.0,0.86,45.443557113378375,35347.53718455848
380.0,0.87,45.70700023114478,40169.81492703821
380.0,0.88,45.96893360893699,45300.35971441821
380.0,0.89,46.22938290909629,50739.17210628771
380.0,0.9,46.488373075090834,56486.25267841959
380.0,0.91,46.74592835939637,62541.60202329656
380.0,0.92,47.00207235000181,68905.2207506567
380.0,0.93,47.25682799562188,75577.10948805923
380.0,0.94,47.51021762969286,82557.26888147123
380.0,0.95,47.76226299322265,89845.69959587668
380.0,0.96,48.01298525656109,97442.40231590754
380.0,0.97,48.26240504015252,105347.37774649951
380.0,0.98,48.51054243432789,113560.62661357214
380.0,0.99,48.75741701819031,122082.14966473488
380.0,1.0,49.00304787764431,130911.94767002032
390.0,0.0,0.0,704456.7333244255
390.0,0.01,4.900304787764432,684150.8613957971
390.0,0.02,6.930077490618269,664141.9412384938
390.0,0.03,8.487576864981019,644429.9729131515
390.0,0.04,9.800609575528863,625014.9564818906
390.0,0.05,10.957414615908949,605896.8920083537
390.0,0.06,12.003246314140272,587075.7795577432
390.0,0.07,12.964987816843836,568551.6191968598
390.0,0.08,13.860154981236539,550324.4109941439
390.0,0.09,14.700914363293293,532394.1550197153
390.0,0.1,15.496124358363613,514760.8513454164
390.0,0.11,16.252472339396768,497424.5000448552
390.0,0.12,16.975153729962038,480385.10119345004
390.0,0.13,17.66830017768634,463642.6548684757
390.0,0.14,18.335261606582495,447197.16114911024
390.0,0.15,18.978798834352112,431048.62011648377
390.0,0.16,19.601219151057727,415197.031853728
390.0,0.17,20.204474237672684,399642.39644602773
390.0,0.18,20.79023247185481,384384.71398067346
390.0,0.19,21.359933362413685,369423.9845471156
390.0,0.2,21.914829231817897,354760.2082370197
390.0,0.21,22.456017618285017,340393.385144325
390.0,0.22,22.984466804468497,326323.51536530134
390.0,0.23,23.501036175000905,312550.59899861185
390.0,0.24,24.006492628280544,299074.6361453742
390.0,0.25,24.501523938822157,285895.62690922455
390.0,0.26,24.986749735362988,273013.5713963842
390.0,0.27,25.46273059494306,260428.4697157272
390.0,0.28,25.929975633687672,248140.32197885014
390.0,0.29,26.38894888730173,236149.12830014416
390.0,0.3,26.840074709091443,224454.88879686888
390.0,0.31,27.283742364320137,213057.60358922876
390.0,0.32,27.720309962473078,201957.27280045138
390.0,0.33,28.150107840443013,191153.89655686822
390.0,0.34,28.57344148753451,180647.4749879978
390.0,0.35,28.990594085919405,170438.00822663135
390.0,0.36,29.401828726586587,160525.49640892074
390.0,0.37,29.80739035005445,150909.9396744696
390.0,0.38,30.207507452510978,141591.3381664266
390.0,0.39,30.602393591130962,132569.6920315819
390.0,0.4,30.992248716727225,123845.00142046636
390.0,0.41,31.377260357342664,115417.26648745386
390.0,0.42,31.75760467266784,107286.48739086642
390.0,0.43,32.13344739610802,99452.66429308317
390.0,0.44,32.504944678793535,91915.79736065207
390.0,0.45,32.87224384772684,84675.8867644052
390.0,0.46,33.23548408850701,77732.93267957777
390.0,0.47,33.59479706160449,71086.93528593074
390.0,0.48,33.950307459924076,64737.89476787705
390.0,0.49,34.30213351435102,58685.81131461222
390.0,0.5,34.650387453091355,52930.685120248585
390.0,0.51,34.995175919865545,47472.51638395403
390.0,0.52,35.33660035537268,42311.30531009496
390.0,0.53,35.67475734589251,37447.05210838384
390.0,0.54,36.00973894242082,32879.756994031464
390.0,0.55,36.34163295332621,28609.420187903983
390.0,0.56,36.67052321316499,24636.041916685022
390.0,0.57,36.996489829986025,20959.622413043013
390.0,0.58,37.3196094131925,17580.161915803732
390.0,0.59,37.639955283796944,14497.660670128811
390.0,0.6,37.957597668704224,11712.118927699641
390.0,0.61,38.27260388048098,9223.536946907469
390.0,0.62,38.58503848391491,7031.91499304969
390.0,0.63,38.894963450531506,5137.25333853255
390.0,0.64,39.20243830211545,3539.552263080562
390.0,0.65,39.50752024417827,2238.8120539528404
390.0,0.66,39.810264290219706,1235.033006166608
390.0,0.67,40.11072337754743,528.2154227281894
390.0,0.68,40.40894847534537,118.35961487169921
390.0,0.69,40.70498868561572,5.465902305785654
390.0,0.7,40.998891337560465,189.53461346867942
390.0,0.71,41.290702075916286,670.566085791902
390.0,0.72,41.58046494370962,1448.5606659729253
390.0,0.73,41.86822245985673,2523.518710257157
390.0,0.74,42.15401569199592,3895.440584729594
390.0,0.75,42.43788432490509,5564.326665616525
390.0,0.76,42.71986672482737,7530.177339597649
390.0,0.77,43.0,9792.993004129043
390.0,0.78,43.27832005765689,12352.774067777402
390.0,0.79,43.554861657752674,15209.520950565948
390.0,0.8,43.829658463635795,18363.234084332536
390.0,0.81,44.10274308987988,21813.913913100383
390.0,0.82,44.374147147465656,25561.560893461898
390.0,0.83,44.64390128649065,29606.17549497642
390.0,0.84,44.912035236570034,33947.75820058171
390.0,0.85,45.17857784507936,38586.309507020705
390.0,0.86,45.443557113378375,43521.8299252834
390.0,0.87,45.70700023114478,48754.31998106482
390.0,0.88,45.96893360893699,54283.780215239654
390.0,0.89,46.22938290909629,60110.21118435423
390.0,0.9,46.488373075090834,66233.61346113651
390.0,0.91,46.74592835939637,72653.98763502509
390.0,0.92,47.00207235000181,79371.33431271742
390.0,0.93,47.25682799562188,86385.65411873888
390.0,0.94,47.51021762969286,93696.94769603272
390.0,0.95,47.76226299322265,101305.21570657271
390.0,0.96,48.01298525656109,109210.45883199802
390.0,0.97,48.26240504015252,117412.67777427306
390.0,0.98,48.51054243432789,125911.87325637204
390.0,0.99,48.75741701819031,134708.04602298973
390.0,1.0,49.00304787764431,143801.19684127948
400.0,0.0,0.0,641456.5003866205
400.0,0.01,4.900304787764432,622433.9931765649
400.0,0.02,6.930077490618269,603697.8055896905
400.0,0.03,8.487576864981019,585247.9376856828
400.0,0.04,9.800609575528863,567084.3895256977
400.0,0.05,10.957414615908949,549207.161172398
400.0,0.06,12.003246314140272,531616.2526899911
400.0,0.07,12.964987816843836,514311.66414426867
400.0,0.08,13.860154981236539,497293.3956026451
400.0,0.09,14.700914363293293,480561.4471341994
400.0,0.1,15.496124358363613,464115.818809717
400.0,0.11,16.252472339396768,447956.51070173323
400.0,0.12,16.975153729962038,432083.52288457716
400.0,0.13,17.66830017768634,416496.85543441767
400.0,0.14,18.335261606582495,401196.50842931063
400.0,0.15,18.978798834352112,386182.48194924695
400.0,0.16,19.601219151057727,371454.77607620164
400.0,0.17,20.204474237672684,357013.39089418575
400.0,0.18,20.79023247185481,342858.32648929855
400.0,0.19,21.359933362413685,328989.582949781
400.0,0.2,21.914829231817897,315407.1603660718
400.0,0.21,22.456017618285017,302111.0588308642
400.0,0.22,22.984466804468497,289101.278439165
400.0,0.23,23.501036175000905,276377.8192883542
400.0,0.24,24.006492628280544,263940.6814782482
400.0,0.25,24.501523938822157,251789.86511116286
400.0,0.26,24.986749735362988,239925.37029197963
400.0,0.27,25.46273059494306,228347.19712821324
400.0,0.28,25.929975633687672,217055.34573008126
400.0,0.29,26.38894888730173,206049.81621057595
400.0,0.3,26.840074709091443,195330.60868553794
400.0,0.31,27.283742364320137,184897.7232737322
400.0,0.32,27.720309962473078,174751.16009692653
400.0,0.33,28.150107840443013,164890.91927997165
400.0,0.34,28.57344148753451,155317.00095088466
400.0,0.35,28.990594085919405,146029.405240934
400.0,0.36,29.401828726586587,137028.13228472776
400.0,0.37,29.80739035005445,128313.18222030408
400.0,0.38,30.207507452510978,119884.5551892247
400.0,0.39,30.602393591130962,111742.25133667096
400.0,0.4,30.992248716727225,103886.27081154299
400.0,0.41,31.377260357342664,96316.61376656182
400.0,0.42,31.75760467266784,89033.28035837454
400.0,0.43,32.13344739610802,82036.27074766281
400.0,0.44,32.504944678793535,75325.58509925472
400.0,0.45,32.87224384772684,68901.22358223991
400.0,0.46,33.23548408850701,62763.18637008848
400.0,0.47,33.59479706160449,56911.473640773474
400.0,0.48,33.950307459924076,51346.08557689715
400.0,0.49,34.30213351435102,46067.02236582142
400.0,0.5,34.650387453091355,41074.28419980209
400.0,0.51,34.995175919865545,36367.87127612755
400.0,0.52,35.33660035537268,31947.78379726181
400.0,0.53,35.67475734589251,27814.021970991984
400.0,0.54,36.00973894242082,23966.586010580624
400.0,0.55,36.34163295332621,20405.476134922792
400.0,0.56,36.67052321316499,17130.692568708266
400.0,0.57,36.996489829986025,14142.235542589004
400.0,0.58,37.3196094131925,11440.105293351795
400.0,0.59,37.639955283796944,9024.302064096935
400.0,0.6,37.957597668704224,6894.826104422335
400.0,0.61,38.27260388048098,5051.677670613855
400.0,0.62,38.58503848391491,3494.857025841829
400.0,0.63,38.894963450531506,2224.3644403641065
400.0,0.64,39.20243830211545,1240.200191735794
400.0,0.65,39.50752024417827,542.3645650259745
400.0,0.66,39.810264290219706,130.85785304165526
400.0,0.67,40.11072337754743,5.680356559222481
400.0,0.68,40.40894847534537,166.83238456367943
400.0,0.69,40.70498868561572,614.314254495954
400.0,0.7,40.998891337560465,1348.12629250862
400.0,0.71,41.290702075916286,2368.268833730274
400.0,0.72,41.58046494370962,3674.7422225389887
400.0,0.73,41.86822245985673,5267.546812845136
400.0,0.74,42.15401569199592,7146.68296838394
400.0,0.75,42.43788432490509,9312.151063018191
400.0,0.76,42.71986672482737,11763.951481051425
400.0,0.77,43.0,14502.084617552066
400.0,0.78,43.27832005765689,17526.550878688915
400.0,0.79,43.554861657752674,20837.35068207842
400.0,0.8,43.829658463635795,24434.48445714424
400.0,0.81,44.10274308987988,28317.952645489575
400.0,0.82,44.374147147465656,32487.755701282636
400.0,0.83,44.64390128649065,36943.89409165628
400.0,0.84,44.912035236570034,41686.3682971214
400.0,0.85,45.17857784507936,46715.17881199579
400.0,0.86,45.443557113378375,52030.32614484828
400.0,0.87,45.70700023114478,57631.810818959144
400.0,0.88,45.96893360893699,63519.63337279723
400.0,0.89,46.22938290909629,69693.7943605148
400.0,0.9,46.488373075090834,76154.29435246045
400.0,0.91,46.74592835939637,82901.13393571111
400.0,0.92,47.00207235000181,89934.31371462398
400.0,0.93,47.25682799562188,97253.83431140875
400.0,0.94,47.51021762969286,104859.69636672176
400.0,0.95,47.76226299322265,112751.90054028263
400.0,0.96,48.01298525656109,120930.44751151335
400.0,0.97,48.26240504015252,129395.33798020302
400.0,0.98,48.51054243432789,138146.5726671972
400.0,0.99,48.75741701819031,147184.152315114
400.0,1.0,49.00304787764431,156508.07768908792
410.0,0.0,0.0,584187.4264595673
410.0,0.01,4.900304787764432,566358.2329311986
410.0,0.02,6.930077490618269,548805.3439808103
410.0,0.03,8.487576864981019,531528.7596672088
410.0,0.04,9.800609575528863,514528.48005065805
410.0,0.05,10.957414615908949,497804.5051929163
410.0,0.06,12.003246314140272,481356.8351572731
410.0,0.07,12.964987816843836,465185.47000858875
410.0,0.08,13.860154981236539,449290.4098133333
410.0,0.09,14.700914363293293,433671.65463962767
410.0,0.1,15.496124358363613,418329.20455728547
410.0,0.11,16.252472339396768,403263.059637856
410.0,0.12,16.975153729962038,388473.2199546685
410.0,0.13,17.66830017768634,373959.68558287795
410.0,0.14,18.335261606582495,359722.45659951173
410.0,0.15,18.978798834352112,345761.53308351734
410.0,0.16,19.601219151057727,332076.9151158124
410.0,0.17,20.204474237672684,318668.6027793352
410.0,0.18,20.79023247185481,305536.5961590974
410.0,0.19,21.359933362413685,292680.8953422368
410.0,0.2,21.914829231817897,280101.5004180742
410.0,0.21,22.456017618285017,267798.41147816903
410.0,0.22,22.984466804468497,255771.6286163785
410.0,0.23,23.501036175000905,244021.1519289178
410.0,0.24,24.006492628280544,232546.981514422
410.0,0.25,24.501523938822157,221349.11747400963
410.0,0.26,24.986749735362988,210427.5599113489
410.0,0.27,25.46273059494306,199782.30893272455
